SourceFile,ExifToolVersion,CreateDate,ModifyDate,Make,Model,ShutterSpeedValue,ApertureValue,SubjectDistance,MeteringMode,Flash,FocalLength,ExposureMode,FocalLengthIn35mmFormat,LensInfo,City,Province-State,By-line,Caption-Abstract,CopyrightNotice,Description,Creator
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-003.jpg,12.76,2024:04:02 19:50:26,2024:04:03 07:38:21,SONY,ILCE-1,1/640,2.8,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-012.jpg,12.76,2024:04:02 21:20:59,2024:04:03 08:13:11,SONY,ILCE-1,1/640,3.5,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-006.jpg,12.76,2024:04:02 21:19:25,2024:04:03 08:13:07,SONY,ILCE-1,1/640,3.5,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-002.jpg,12.76,2024:04:02 21:18:38,2024:04:03 08:13:03,SONY,ILCE-1,1/640,3.5,655.35 m,Multi-segment,"Off, Did not fire",132.0 mm,Manual,132 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-016.jpg,12.76,2024:04:02 21:21:32,2024:04:03 08:13:14,SONY,ILCE-1,1/640,4.0,5.2 m,Multi-segment,"Off, Did not fire",37.0 mm,Manual,37 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-007.jpg,12.76,2024:04:02 19:51:27,2024:04:03 07:38:24,SONY,ILCE-1,1/640,4.0,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-013.jpg,12.76,2024:04:02 19:53:41,2024:04:03 07:38:28,SONY,ILCE-1,1/640,4.0,655.35 m,Multi-segment,"Off, Did not fire",80.0 mm,Manual,80 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-012.jpg,12.76,2024:04:02 19:53:24,2024:04:03 07:38:28,SONY,ILCE-1,1/640,4.0,655.35 m,Multi-segment,"Off, Did not fire",106.0 mm,Manual,106 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-006.jpg,12.76,2024:04:02 19:51:13,2024:04:03 07:38:24,SONY,ILCE-1,1/640,4.0,5.26 m,Multi-segment,"Off, Did not fire",92.0 mm,Manual,92 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-017.jpg,12.76,2024:04:02 21:22:36,2024:04:03 08:13:15,SONY,ILCE-1,1/640,4.0,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-003.jpg,12.76,2024:04:02 21:18:46,2024:04:03 08:13:05,SONY,ILCE-1,1/640,3.5,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-029.jpg,12.76,2024:04:02 21:24:01,2024:04:03 08:13:26,SONY,ILCE-1,1/640,4.0,5.07 m,Multi-segment,"Off, Did not fire",41.0 mm,Manual,41 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-015.jpg,12.76,2024:04:02 21:21:04,2024:04:03 08:13:13,SONY,ILCE-1,1/640,3.5,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-001.jpg,12.76,2024:04:02 21:18:13,2024:04:03 08:13:05,SONY,ILCE-1,1/640,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-038.jpg,12.76,2024:04:02 20:01:05,2024:04:03 07:38:50,SONY,ILCE-1,1/640,4.0,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-010.jpg,12.76,2024:04:02 19:51:47,2024:04:03 07:38:24,SONY,ILCE-1,1/640,4.0,5.16 m,Multi-segment,"Off, Did not fire",76.0 mm,Manual,76 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-004.jpg,12.76,2024:04:02 19:50:34,2024:04:03 07:38:21,SONY,ILCE-1,1/640,2.8,655.35 m,Multi-segment,"Off, Did not fire",64.0 mm,Manual,64 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-005.jpg,12.76,2024:04:02 19:51:11,2024:04:03 07:38:21,SONY,ILCE-1,1/640,4.0,5.21 m,Multi-segment,"Off, Did not fire",91.0 mm,Manual,91 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-011.jpg,12.76,2024:04:02 19:53:01,2024:04:03 07:38:28,SONY,ILCE-1,1/640,4.0,5.18 m,Multi-segment,"Off, Did not fire",52.0 mm,Manual,52 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-jimmy-eat-world-039.jpg,12.76,2024:04:02 20:01:35,2024:04:03 07:38:51,SONY,ILCE-1,1/640,4.0,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-014.jpg,12.76,2024:04:02 21:21:02,2024:04:03 08:13:13,SONY,ILCE-1,1/640,3.5,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-028.jpg,12.76,2024:04:02 21:23:58,2024:04:03 08:13:25,SONY,ILCE-1,1/640,4.0,5.29 m,Multi-segment,"Off, Did not fire",63.0 mm,Manual,63 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-017.jpg,12.76,2024:04:02 19:07:50,2024:04:03 07:26:28,SONY,ILCE-1,1/640,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-003.jpg,12.76,2024:04:02 19:01:02,2024:04:03 07:26:12,SONY,ILCE-1,1/400,2.8,5.62 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-carr-018.jpg,12.76,2024:04:02 18:33:44,2024:04:03 07:18:31,SONY,ILCE-1,1/400,2.8,2.72 m,Multi-segment,"Off, Did not fire",106.0 mm,Manual,106 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-carr-019.jpg,12.76,2024:04:02 18:34:49,2024:04:03 07:18:23,SONY,ILCE-1,1/400,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-002.jpg,12.76,2024:04:02 19:00:46,2024:04:03 07:26:12,SONY,ILCE-1,1/400,2.8,5.28 m,Multi-segment,"Off, Did not fire",119.0 mm,Manual,119 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-016.jpg,12.76,2024:04:02 19:07:04,2024:04:03 07:26:26,SONY,ILCE-1,1/640,2.8,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-014.jpg,12.76,2024:04:02 19:06:41,2024:04:03 07:26:24,SONY,ILCE-1,1/640,2.8,5.62 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-058.jpg,12.76,2024:04:02 21:29:46,2024:04:03 08:13:51,SONY,ILCE-1,1/500,5.6,655.35 m,Multi-segment,"Off, Did not fire",103.0 mm,Manual,103 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-059.jpg,12.76,2024:04:02 21:29:55,2024:04:03 08:13:52,SONY,ILCE-1,1/500,5.6,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-015.jpg,12.76,2024:04:02 19:06:50,2024:04:03 07:26:26,SONY,ILCE-1,1/640,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-001.jpg,12.76,2024:04:02 19:00:42,2024:04:03 07:26:11,SONY,ILCE-1,1/400,2.8,655.35 m,Multi-segment,"Off, Did not fire",119.0 mm,Manual,119 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-005.jpg,12.76,2024:04:02 19:01:46,2024:04:03 07:26:12,SONY,ILCE-1,1/640,2.8,4.99 m,Multi-segment,"Off, Did not fire",50.0 mm,Manual,50 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-011.jpg,12.76,2024:04:02 19:06:16,2024:04:03 07:26:22,SONY,ILCE-1,1/640,2.8,5.38 m,Multi-segment,"Off, Did not fire",76.0 mm,Manual,76 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-carr-022.jpg,12.76,2024:04:02 18:38:05,2024:04:03 07:18:31,SONY,ILCE-1,1/400,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-049.jpg,12.76,2024:04:02 21:27:48,2024:04:03 08:13:44,SONY,ILCE-1,1/640,5.6,655.35 m,Multi-segment,"Off, Did not fire",139.0 mm,Manual,139 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-061.jpg,12.76,2024:04:02 21:29:55,2024:04:03 08:13:55,SONY,ILCE-1,1/500,5.6,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-060.jpg,12.76,2024:04:02 21:29:55,2024:04:03 08:13:54,SONY,ILCE-1,1/500,5.6,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-048.jpg,12.76,2024:04:02 21:27:46,2024:04:03 08:13:44,SONY,ILCE-1,1/640,5.6,655.35 m,Multi-segment,"Off, Did not fire",139.0 mm,Manual,139 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-carr-023.jpg,12.76,2024:04:02 18:38:05,2024:04:03 07:18:31,SONY,ILCE-1,1/400,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-010.jpg,12.76,2024:04:02 19:05:57,2024:04:03 07:26:18,SONY,ILCE-1,1/640,2.8,2.7 m,Multi-segment,"Off, Did not fire",89.0 mm,Manual,89 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-004.jpg,12.76,2024:04:02 19:01:25,2024:04:03 07:26:11,SONY,ILCE-1,1/640,2.8,655.35 m,Multi-segment,"Off, Did not fire",103.0 mm,Manual,103 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-012.jpg,12.76,2024:04:02 19:06:16,2024:04:03 07:26:21,SONY,ILCE-1,1/640,2.8,5.38 m,Multi-segment,"Off, Did not fire",76.0 mm,Manual,76 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-006.jpg,12.76,2024:04:02 19:02:08,2024:04:03 07:26:16,SONY,ILCE-1,1/640,2.8,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-carr-021.jpg,12.76,2024:04:02 18:36:38,2024:04:03 07:18:31,SONY,ILCE-1,1/400,2.8,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-carr-009.jpg,12.76,2024:04:02 18:32:08,2024:04:03 07:18:10,SONY,ILCE-1,1/500,2.8,5.06 m,Multi-segment,"Off, Did not fire",36.0 mm,Manual,36 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-062.jpg,12.76,2024:04:02 21:29:56,2024:04:03 08:13:55,SONY,ILCE-1,1/500,5.6,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-fallout-boy-063.jpg,12.76,2024:04:02 21:29:58,2024:04:03 08:13:55,SONY,ILCE-1,1/500,5.6,2.48 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-carr-008.jpg,12.76,2024:04:02 18:31:39,2024:04:03 07:18:12,SONY,ILCE-1,1/500,2.8,5.07 m,Multi-segment,"Off, Did not fire",63.0 mm,Manual,63 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-carr-020.jpg,12.76,2024:04:02 18:35:17,2024:04:03 07:18:23,SONY,ILCE-1,1/400,2.8,5.38 m,Multi-segment,"Off, Did not fire",76.0 mm,Manual,76 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-007.jpg,12.76,2024:04:02 19:03:11,2024:04:03 07:26:16,SONY,ILCE-1,1/640,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2024/20240402-fob/20240402-hot-mulligan-013.jpg,12.76,2024:04:02 19:06:40,2024:04:03 07:26:24,SONY,ILCE-1,1/640,2.8,5.62 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,,,Ross Harried,,Ross Harried,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-022.jpg,12.76,2023:07:15 22:18:23,2024:04:22 09:38:19,SONY,ILCE-1,1/640,1.4,76.52 m,Multi-segment,"Off, Did not fire",85.0 mm,Manual,85 mm,85mm f/1.4,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-036.jpg,12.76,2023:07:15 22:42:39,2024:04:22 09:39:04,SONY,ILCE-1,1/400,2.8,0.02 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,17 mm,17-28mm f/2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-037.jpg,12.76,2023:07:15 22:42:54,2024:04:22 09:39:05,SONY,ILCE-1,1/400,2.8,0.02 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,17 mm,17-28mm f/2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-023.jpg,12.76,2023:07:15 22:22:03,2024:04:22 09:38:23,SONY,ILCE-1,1/200,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-009.jpg,12.76,2023:07:15 21:39:08,2024:04:22 09:37:47,SONY,ILCE-1,1/500,2.8,5.1 m,Multi-segment,"Off, Did not fire",69.0 mm,Manual,69 mm,35-150mm f/2-2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-035.jpg,12.76,2023:07:15 22:40:58,2024:04:22 09:39:02,SONY,ILCE-1,1/400,2.8,0.61 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,17 mm,17-28mm f/2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-021.jpg,12.76,2023:07:15 22:16:45,2024:04:22 09:38:19,SONY,ILCE-1,1/640,1.4,123.18 m,Multi-segment,"Off, Did not fire",85.0 mm,Manual,85 mm,85mm f/1.4,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-020.jpg,12.76,2023:07:15 22:14:13,2024:04:22 09:38:17,SONY,ILCE-1,1/640,1.4,134.32 m,Multi-segment,"Off, Did not fire",85.0 mm,Manual,85 mm,85mm f/1.4,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-034.jpg,12.76,2023:07:15 22:40:13,2024:04:22 09:38:58,SONY,ILCE-1,1/400,2.8,0.02 m,Multi-segment,"Off, Did not fire",17.0 mm,Manual,17 mm,17-28mm f/2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-008.jpg,12.76,2023:07:15 21:38:58,2024:04:22 09:37:40,SONY,ILCE-1,1/500,2.8,5.26 m,Multi-segment,"Off, Did not fire",96.0 mm,Manual,96 mm,35-150mm f/2-2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-030.jpg,12.76,2023:07:15 22:36:33,2024:04:22 09:38:48,SONY,ILCE-1,1/400,2.0,4.92 m,Multi-segment,"Off, Did not fire",35.0 mm,Manual,35 mm,35-150mm f/2-2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-024.jpg,12.76,2023:07:15 22:23:06,2024:04:22 09:38:25,SONY,ILCE-1,1/200,2.8,655.35 m,Multi-segment,"Off, Did not fire",150.0 mm,Manual,150 mm,35-150mm f/2-2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-018.jpg,12.76,2023:07:15 21:48:49,2024:04:22 09:38:09,SONY,ILCE-1,1/320,2.8,0.03 m,Multi-segment,"Off, Did not fire",28.0 mm,Manual,28 mm,17-28mm f/2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-019.jpg,12.76,2023:07:15 21:53:47,2024:04:22 09:38:12,SONY,ILCE-1,1/250,2.8,655.35 m,Multi-segment,"Off, Did not fire",101.0 mm,Manual,101 mm,35-150mm f/2-2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-025.jpg,12.76,2023:07:15 22:24:23,2024:04:22 09:38:32,SONY,ILCE-1,1/200,2.8,655.35 m,Multi-segment,"Off, Did not fire",143.0 mm,Manual,143 mm,35-150mm f/2-2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-031.jpg,12.76,2023:07:15 22:37:30,2024:04:22 09:38:47,SONY,ILCE-1,1/400,2.8,655.35 m,Multi-segment,"Off, Did not fire",110.0 mm,Manual,110 mm,35-150mm f/2-2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
/Users/harriedr_1/Documents/github/secondcropcreative/_gh_pages/music/images/2023/20230715-easton-corbin/20230715-easton-corbin-027.jpg,12.76,2023:07:15 22:33:25,2024:04:22 09:38:35,SONY,ILCE-1,1/60,2.5,655.35 m,Multi-segment,"Off, Did not fire",71.0 mm,Manual,71 mm,35-150mm f/2-2.8,Edgerton,Wisconsin,Ross Harried,,Copyright 2023 Ross Harried Second Crop Creative,,Ross Harried
